public_id,creation_time,last_edit_time,author_id,author_name,active,type_id,type_name,label,summaries,externals,match_fields,fields
448,2019-06-13 10:51:10,2019-06-29 16:59:09,77,Lindsey Robertson,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.2.104.213', 'db-56.hanson.info']}]",,,"[{'name': 'management_ip', 'value': '192.2.104.213', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-56.hanson.info', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'lead', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'murphykathleen', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'Y6rWG0zLyCBB9YLt8gYxOaczI6WoGsKbzo9p2N2BxGPz8YmxdCqgsQBAK4EUKyrW', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 220, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'very', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'machine', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'occur', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'TyroneGroup', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'ThomasLLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'result', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 0, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 253, 'label': 'Software Version', 'type': 'text'}]"
447,2019-06-10 13:24:45,2019-06-04 15:33:10,77,Lindsey Robertson,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Nicole Shoals', 'New Jenniferview']}]",[],,"[{'name': 'naming', 'value': 'DDS', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Yard pull later gun serve now enough news. Soldier young free.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Name run take matter account too. Body herself single country personal teach main air.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 327, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Nicole Shoals', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '34303', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'New Jenniferview', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '59.8563065', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '-178.433337', 'label': 'Longitude', 'type': 'text'}]"
446,2019-06-29 12:50:18,2019-07-01 05:35:47,66,Cynthia Walters,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['203.0.112.98', 'laptop-95.manning.com']}]",,,"[{'name': 'management_ip', 'value': '203.0.112.98', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'laptop-95.manning.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'at', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'kingdavid', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'xr2kbmOddu2RKgZLUtx2BShTLAdDxCEHNMO1t45BOeGr7u2cesOEWx1AVGC8/Lb2', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 335, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'grow', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'side', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'allow', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'EricPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'Cruzand Sons', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'pay', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 369, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 6, 'label': 'Software Version', 'type': 'text'}]"
445,2019-06-28 08:41:33,2019-06-07 22:37:50,82,James Flowers,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['203.0.112.108', 'laptop-88.johnson.com']}]",,,"[{'name': 'management_ip', 'value': '203.0.112.108', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'laptop-88.johnson.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'surface', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'williamschristine', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'LZIPGqRdOhbyXf/cBFtdJbFPoxJUjNpGs63RXXnDT2DAjJoLsYBOkdtyJbGozv+N', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 296, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'future', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'seek', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'technology', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'JeffreyPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'BowmanLLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'least', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 159, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 666551377, 'label': 'Software Version', 'type': 'text'}]"
444,2019-06-05 11:25:15,2019-06-28 22:53:53,65,Michael Gonzales,True,1,leased_lines,Leased Lines,"[{'name': 'connection_state', 'label': 'Connection State', 'labels': ['State'], 'fields': ['state'], 'values': [False]}, {'name': 'linedetails', 'label': 'Linedetails', 'labels': ['Product Name', 'Transfer Rate'], 'fields': ['product_name', 'transfer_rate'], 'values': ['Lane and Sons', '901 Mbit/s']}, {'name': 'location_a', 'label': 'Location A', 'labels': ['Company Name A', 'ZIP A', 'City A'], 'fields': ['company_name_a', 'zip_a', 'city_a'], 'values': ['Diamond and Sons', '66523', 'Markstad']}, {'name': 'location_b', 'label': 'Location B', 'labels': ['Company Name B', 'ZIP B', 'City B'], 'fields': ['company_name_b', 'zip_b', 'city_b'], 'values': ['Russell PLC', '17367', 'Jenniferfort']}]",[],,"[{'name': 'state', 'value': False, 'label': 'State', 'type': 'checkbox'}, {'name': 'product_name', 'value': 'Lane and Sons', 'label': 'Product Name', 'type': 'text'}, {'name': 'transfer_rate', 'value': '901 Mbit/s', 'label': 'Transfer Rate', 'type': 'text'}, {'name': 'company_name_a', 'value': 'Diamond and Sons', 'label': 'Company Name A', 'type': 'text'}, {'name': 'street_a', 'value': 'King Views', 'label': 'Street A', 'type': 'text'}, {'name': 'zip_a', 'value': '66523', 'label': 'ZIP A', 'type': 'text'}, {'name': 'city_a', 'value': 'Markstad', 'label': 'City A', 'type': 'text'}, {'name': 'location_details_a', 'value': 296, 'label': 'Location Details A', 'type': 'text'}, {'name': 'company_name_b', 'value': 'Russell PLC', 'label': 'Company Name B', 'type': 'text'}, {'name': 'street_b', 'value': 'Smith Valleys', 'label': 'Street B', 'type': 'text'}, {'name': 'zip_b', 'value': '17367', 'label': 'ZIP B', 'type': 'text'}, {'name': 'city_b', 'value': 'Jenniferfort', 'label': 'City B', 'type': 'text'}, {'name': 'location_details_b', 'value': 398, 'label': 'Location Details B', 'type': 'text'}]"
443,2019-06-14 04:41:35,2019-06-30 09:24:05,42,Madeline Campbell,True,1,leased_lines,Leased Lines,"[{'name': 'connection_state', 'label': 'Connection State', 'labels': ['State'], 'fields': ['state'], 'values': [False]}, {'name': 'linedetails', 'label': 'Linedetails', 'labels': ['Product Name', 'Transfer Rate'], 'fields': ['product_name', 'transfer_rate'], 'values': ['Diaz Inc', '912 Mbit/s']}, {'name': 'location_a', 'label': 'Location A', 'labels': ['Company Name A', 'ZIP A', 'City A'], 'fields': ['company_name_a', 'zip_a', 'city_a'], 'values': ['Cindy and Sons', '05812', 'Warechester']}, {'name': 'location_b', 'label': 'Location B', 'labels': ['Company Name B', 'ZIP B', 'City B'], 'fields': ['company_name_b', 'zip_b', 'city_b'], 'values': ['Logan and Sons', '93733', 'Taylorhaven']}]",[],,"[{'name': 'state', 'value': False, 'label': 'State', 'type': 'checkbox'}, {'name': 'product_name', 'value': 'Diaz Inc', 'label': 'Product Name', 'type': 'text'}, {'name': 'transfer_rate', 'value': '912 Mbit/s', 'label': 'Transfer Rate', 'type': 'text'}, {'name': 'company_name_a', 'value': 'Cindy and Sons', 'label': 'Company Name A', 'type': 'text'}, {'name': 'street_a', 'value': 'Holly Underpass', 'label': 'Street A', 'type': 'text'}, {'name': 'zip_a', 'value': '05812', 'label': 'ZIP A', 'type': 'text'}, {'name': 'city_a', 'value': 'Warechester', 'label': 'City A', 'type': 'text'}, {'name': 'location_details_a', 'value': 132, 'label': 'Location Details A', 'type': 'text'}, {'name': 'company_name_b', 'value': 'Logan and Sons', 'label': 'Company Name B', 'type': 'text'}, {'name': 'street_b', 'value': 'Monique Club', 'label': 'Street B', 'type': 'text'}, {'name': 'zip_b', 'value': '93733', 'label': 'ZIP B', 'type': 'text'}, {'name': 'city_b', 'value': 'Taylorhaven', 'label': 'City B', 'type': 'text'}, {'name': 'location_details_b', 'value': 185, 'label': 'Location Details B', 'type': 'text'}]"
441,2019-06-18 00:44:11,2019-06-10 17:03:32,3,Nicole Alvarez,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['db-57.murray.com']}]","[{'name': 'ssh', 'href': 'ssh:/192.175.51.43/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'db-57.murray.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '192.175.51.43', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'c', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '10.8.77.63', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': '340a:83fa:80df:5369:f8a3:7b96:8f47:e8d1', 'label': 'IPv6', 'type': 'text'}]"
440,2019-06-21 07:42:27,2019-06-24 17:23:59,20,Jessica Hicks,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['lt-11.hall.org']}]","[{'name': 'ssh', 'href': 'ssh:/122.51.161.239/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'lt-11.hall.org', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '122.51.161.239', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'b', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '172.29.62.93', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': 'e38a:1e95:45e5:4b86:fae9:582:931e:3bfb', 'label': 'IPv6', 'type': 'text'}]"
439,2019-06-24 08:48:40,2019-07-03 19:53:22,45,Jennifer Mclean,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.54.185.145', 'db-31.berg.org']}]",,,"[{'name': 'management_ip', 'value': '192.54.185.145', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-31.berg.org', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'why', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'thomascindy', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'eSx+BmOBuky4UnkTZ3tpK6SvB3TDRupAes5ZqJfANmQCy/hYiqOo8Cf7wJDRPLXV', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 205, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'wrong', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'walk', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'word', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'VanessaGroup', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'BrownPLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'particularly', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 814284082, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 90762481, 'label': 'Software Version', 'type': 'text'}]"
438,2019-06-12 23:57:28,2019-07-03 02:04:03,60,Leslie Gomez,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['168.77.89.83', 'db-71.andersen-dennis.info']}]",,,"[{'name': 'management_ip', 'value': '168.77.89.83', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-71.andersen-dennis.info', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'rate', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'steven21', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'e6dPQ1Kd9O3UfWXo32AMcv5cg58Noso4ueeL4gGkM71RX5a0AgAqg+d4eo03kMrZ', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 40, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'soon', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'somebody', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'trial', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'KristenPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'BarnesPLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'real', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 1, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 971, 'label': 'Software Version', 'type': 'text'}]"
437,2019-06-29 08:22:42,2019-06-12 22:17:43,10,Todd Fernandez,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.175.51.118', 'email-58.hughes-brown.org']}]",,,"[{'name': 'management_ip', 'value': '192.175.51.118', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'email-58.hughes-brown.org', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'ground', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'jose82', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'24OrxwT0O8N7lpmRAdGgjNJ5E8Fe40Aot5j2Jv/6dJpeNOYLo6XYVn7eGqYmEf7g', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 399, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'wear', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'glass', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'important', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'JenniferPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'MendezLLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'experience', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 86, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 9, 'label': 'Software Version', 'type': 'text'}]"
436,2019-06-10 03:58:50,2019-06-25 15:37:36,95,Linda Black,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['laptop-82.miller-rivera.biz']}]","[{'name': 'ssh', 'href': 'ssh:/198.51.240.246/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'laptop-82.miller-rivera.biz', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '198.51.240.246', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'b', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '172.26.147.6', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': 'a475:6ef9:957c:7490:e814:da44:65cc:c5f1', 'label': 'IPv6', 'type': 'text'}]"
435,2019-06-05 15:08:58,2019-06-23 06:51:22,68,Brianna Marquez,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Danielle Road', 'Natalieport']}]",[],,"[{'name': 'naming', 'value': 'DDS', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Size behind sing else.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Figure a six no office. Project would suddenly information oil structure everything.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 176, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Danielle Road', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '69657', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'Natalieport', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '-58.2249325', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '-56.423871', 'label': 'Longitude', 'type': 'text'}]"
434,2019-06-28 18:26:01,2019-06-19 01:19:17,84,Trevor Lester,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.0.9.230', 'email-08.holden-allen.net']}]",,,"[{'name': 'management_ip', 'value': '192.0.9.230', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'email-08.holden-allen.net', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': True, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'soon', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'kaitlynpowell', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'rHMnGJE/snrmMt2NBsQ8kOzkzTAlk3DLK3d7NNF+lkmN1IrqLkoNFPu6LxU0pXgz', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 191, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'sometimes', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'write', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'may', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'Andreaand Sons', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'LeePLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'field', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 347341, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 0, 'label': 'Software Version', 'type': 'text'}]"
433,2019-06-06 20:08:04,2019-06-22 02:06:13,65,Michael Gonzales,True,5,servers,Servers,"[{'name': 'hostname', 'label': 'Name', 'labels': ['Hostname'], 'fields': ['hostname'], 'values': ['desktop-28.harris.org']}]","[{'name': 'ssh', 'href': 'ssh:/203.0.112.120/', 'label': 'SSH', 'icon': 'fas fa-ethernet', 'fields': ['ipv4']}]",,"[{'name': 'hostname', 'value': 'desktop-28.harris.org', 'label': 'Hostname', 'type': 'text'}, {'name': 'ipv4', 'value': '203.0.112.120', 'label': 'IPv4 Public', 'type': 'text'}, {'name': 'ipv4_network_class', 'value': 'a', 'label': 'IPv4 Network Class', 'type': 'text'}, {'name': 'ipv4_intranet', 'value': '10.118.46.123', 'label': 'IPv4 Private', 'type': 'text'}, {'name': 'ipv6', 'value': 'f7bd:dbe1:163b:5cd6:b661:db0f:2d53:bf', 'label': 'IPv6', 'type': 'text'}]"
432,2019-06-20 20:23:16,2019-06-19 01:33:58,69,Valerie Young,True,3,router,Router,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.52.219.136', 'email-99.riggs-schultz.com']}]",,,"[{'name': 'management_ip', 'value': '192.52.219.136', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'email-99.riggs-schultz.com', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'country', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'hicksjoshua', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'UxSVkTkWOoWrzyUW/XlzJWVBLD7hyTQa9BVYmv6y5M5mKE01vCIvr9lkC1UG0rGq', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 171, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'together', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'Mr', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'agency', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'Tabithaand Sons', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'DavisLLC', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'director', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 415608, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 79, 'label': 'Software Version', 'type': 'text'}]"
431,2019-06-09 09:17:08,2019-07-02 13:42:50,59,Candace Baxter,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['198.51.28.206', 'lt-57.miller-vincent.biz']}]",,,"[{'name': 'management_ip', 'value': '198.51.28.206', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'lt-57.miller-vincent.biz', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'involve', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'sarahvazquez', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'BPZYaNY95myQr/mH/GaziiDwH5J9u4uVDCJdB1Rq3E0OoSO33OnYwcLO9yAkovuf', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 390, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'sing', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'general', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'kitchen', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'MoniqueLtd', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'KelleyInc', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'son', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 650368, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 939544510, 'label': 'Software Version', 'type': 'text'}]"
430,2019-06-15 05:49:55,2019-06-19 05:18:47,29,Linda Dunn,True,4,locations,Locations,"[{'name': 'address', 'label': 'Address', 'labels': ['Street', 'Entrance'], 'fields': ['street', 'city'], 'values': ['Harris Bypass', 'Douglasview']}]",[],,"[{'name': 'naming', 'value': 'MD', 'label': 'Naming', 'type': 'text'}, {'name': 'description', 'value': 'Week painting more central wear see common. Need special institution. Nation how measure serious that. Market policy author chair million since officer.', 'label': 'Description', 'type': 'textarea'}, {'name': 'entrance', 'value': 'Machine guy than stage. Nature raise somebody recently traditional major.', 'label': 'Entrance', 'type': 'text'}, {'name': 'person_in_charge', 'value': 55, 'label': 'Person in Charge', 'type': 'text'}, {'name': 'street', 'value': 'Harris Bypass', 'label': 'Street', 'type': 'text'}, {'name': 'zip', 'value': '78315', 'label': 'ZIP', 'type': 'text'}, {'name': 'city', 'value': 'Douglasview', 'label': 'Entrance', 'type': 'text'}, {'name': 'map-lang', 'value': '21.626471', 'label': 'Latitude', 'type': 'text'}, {'name': 'map-long', 'value': '52.159466', 'label': 'Longitude', 'type': 'text'}]"
429,2019-06-07 15:06:46,2019-06-07 02:44:02,89,Ashley Moreno,True,2,switch,Switch,"[{'name': 'management', 'label': 'Management', 'labels': ['Management IP', 'Hostname'], 'fields': ['management_ip', 'hostname'], 'values': ['192.164.87.103', 'db-54.hamilton-love.org']}]",,,"[{'name': 'management_ip', 'value': '192.164.87.103', 'label': 'Management IP', 'type': 'text'}, {'name': 'hostname', 'value': 'db-54.hamilton-love.org', 'label': 'Hostname', 'type': 'text'}, {'name': 'monitoring', 'value': False, 'label': 'Monitoring', 'type': 'text'}, {'name': 'os', 'value': 'very', 'label': 'Operating System', 'type': 'text'}, {'name': 'username', 'value': 'sabrina43', 'label': 'Username', 'type': 'text'}, {'name': 'password', 'value': b'f5xQXBnHyjDLUIfOGestwsudewAUsfFznaifoZNga6YGVaKhSRXnKyBohyVlTTS8', 'label': 'Password', 'type': 'password'}, {'name': 'address', 'value': 106, 'label': 'Address', 'type': 'text'}, {'name': 'building', 'value': 'culture', 'label': 'Building', 'type': 'text'}, {'name': 'room', 'value': 'information', 'label': 'Room', 'type': 'text'}, {'name': 'rack', 'value': 'walk', 'label': 'Rack', 'type': 'text'}, {'name': 'manufacturer', 'value': 'RebeccaPLC', 'label': 'Manufacturer', 'type': 'text'}, {'name': 'supplier', 'value': 'Kochand Sons', 'label': 'Supplier', 'type': 'text'}, {'name': 'model', 'value': 'sea', 'label': 'Model', 'type': 'text'}, {'name': 'serial_number', 'value': 295, 'label': 'Serial Number', 'type': 'text'}, {'name': 'software_version', 'value': 3, 'label': 'Software Version', 'type': 'text'}]"
